Station,Date,Lat,Long,precip_mm,Tmin_C,Tmax_C
USC00415766,3/23/1904,33.23639,-96.64194,0,16.7,25.6
USC00415766,3/24/1904,33.23639,-96.64194,8.1,14.4,24.4
USC00415766,3/25/1904,33.23639,-96.64194,41.7,21.1,22.2
USC00415766,3/26/1904,33.23639,-96.64194,0,6.1,26.7
USC00415766,3/27/1904,33.23639,-96.64194,0,1.7,21.1
USC00415766,3/28/1904,33.23639,-96.64194,0,10,21.7
USC00415766,3/29/1904,33.23639,-96.64194,0,13.3,23.3
USC00415766,3/30/1904,33.23639,-96.64194,0,9.4,22.8
USC00415766,3/31/1904,33.23639,-96.64194,0,12.2,30
USC00415766,4/1/1904,33.23639,-96.64194,0,11.1,31.1
USC00415766,4/2/1904,33.23639,-96.64194,6.6,11.1,26.1
USC00415766,4/3/1904,33.23639,-96.64194,0,10,25.6
USC00415766,4/4/1904,33.23639,-96.64194,0,11.1,25.6
USC00415766,4/5/1904,33.23639,-96.64194,20.6,11.1,25.6
USC00415766,4/6/1904,33.23639,-96.64194,0,12.2,21.7
USC00415766,4/7/1904,33.23639,-96.64194,43.4,10.6,20.6
USC00415766,4/8/1904,33.23639,-96.64194,0,10,18.9
USC00415766,4/9/1904,33.23639,-96.64194,0,7.8,15.6
USC00415766,4/10/1904,33.23639,-96.64194,0,8.9,17.2
USC00415766,4/11/1904,33.23639,-96.64194,0,9.4,17.8
USC00415766,4/12/1904,33.23639,-96.64194,0,8.9,28.3
USC00415766,4/13/1904,33.23639,-96.64194,0,10,24.4
USC00415766,4/14/1904,33.23639,-96.64194,0,14.4,24.4
USC00415766,4/15/1904,33.23639,-96.64194,61.5,16.1,32.2
USC00415766,4/16/1904,33.23639,-96.64194,0,7.2,28.9
USC00415766,4/17/1904,33.23639,-96.64194,0,7.2,14.4
USC00415766,4/18/1904,33.23639,-96.64194,0,11.1,26.1
USC00415766,4/19/1904,33.23639,-96.64194,0,18.3,28.9
USC00415766,4/20/1904,33.23639,-96.64194,0,26.7,31.7
USC00415766,4/21/1904,33.23639,-96.64194,0,23.9,28.9
USC00415766,4/22/1904,33.23639,-96.64194,0,23.3,28.9
USC00415766,4/23/1904,33.23639,-96.64194,3,22.8,28.3
USC00415766,4/24/1904,33.23639,-96.64194,2.8,22.2,26.7
USC00415766,4/25/1904,33.23639,-96.64194,0,23.3,26.7
USC00415766,4/26/1904,33.23639,-96.64194,0,23.9,27.2
USC00415766,4/27/1904,33.23639,-96.64194,0,20,24.4
USC00415766,4/28/1904,33.23639,-96.64194,0,13.9,27.2
USC00415766,4/29/1904,33.23639,-96.64194,1.8,15.6,20
USC00415766,4/30/1904,33.23639,-96.64194,1.5,18.3,21.7
USC00415766,5/1/1904,33.23639,-96.64194,0,0,0
USC00415766,5/2/1904,33.23639,-96.64194,0,0,0
USC00415766,5/3/1904,33.23639,-96.64194,32.5,0,0
